keywords ,_realyear ,year ,_series ,_title ,_ref_code ,_source ,id 
  ,1625,1620,Band 11: Svenska planteboken (Örnehufvud) ,12. Borekholms huus På Öland Anno 1625. ,SE/KrA/0414/0011/0012 ,"Handritade Kartverk, Band 11: Svenska planteboken (Örnehufvud), SE/KrA/0414/0011/0012 (1625) ",K0024250_00001 
  ,1635,1630,Band 28: Topographica practica (Getkant) ,6. Mewae Situs Conscriptus Anno 1635. Quartir der Königlichen Artolleri wie sie A. 1635 Im Augusto dieses orts gelegen. [Mewe] ,SE/KrA/0414/0028/0007 ,"Handritade Kartverk, Band 28: Topographica practica (Getkant), SE/KrA/0414/0028/0007 (1635) ",K0024429_00001 
  ,1626,1620,"Band 12: Svenska och utländska slott, städer och fästen (Thomé) ",No 6. Marienburg Anno 1626. ,SE/KrA/0414/0012/0006 ,"Handritade Kartverk, Band 12: Svenska och utländska slott, städer och fästen (Thomé), SE/KrA/0414/0012/0006 (1626) ",K0024290_00001 
  ,1634,1630,Band 28: Topographica practica (Getkant) ,11. Delineatio Situs Pucensis Observata Anno 1634 20 Septemb:. [Putzig (NV Danzig/Gdansk) med kusten däromkring.] ,SE/KrA/0414/0028/0012 ,"Handritade Kartverk, Band 28: Topographica practica (Getkant), SE/KrA/0414/0028/0012 (1634) ",K0024434_00001 
  ,1648,1640,"Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg) ",N:o 38. Ritzen Berger Orth. ,SE/KrA/0414/0021/0055 ,"Handritade Kartverk, Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg), SE/KrA/0414/0021/0055 (1648) ",K0024400_00001 
  ,1680,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,406-407. Geometrisch Plaan och Delineation af Staden och fästningen Stralsundh. ,SE/KrA/0414/0013/0293 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0293 (1680) ",K0024386_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",8. Planta De La Ciudad De Xeres De Los Cavalleros. ,SE/KrA/0414/0025/0009 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0009 (1699) ",K0037912_00001 
  ,1648,1640,"Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg) ","N:o 73. Abriss des Dähnischen Lagers bey Mittel Farsundt, Welches von den Schwedischen Eingenommen undt Erobert Im Anfangk des Janüary Mon: Anno 1644. ",SE/KrA/0414/0021/0097 ,"Handritade Kartverk, Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg), SE/KrA/0414/0021/0097 (1648) ",K0024405_00001 
  ,1811,1810,"Band 32: Fästningar Västkusten och Skåne (Gillberg, Boman) ","2. Plan af Götheborgs Stad, och försvars Värck, sådane som de efter sista Nådiga approberade plan finnes. Stockholm den 24 April 1811. N: Ledergren Ritat af A. P. Boman. Lieutenant. ",SE/KrA/0414/0032/0002 ,"Handritade Kartverk, Band 32: Fästningar Västkusten och Skåne (Gillberg, Boman), SE/KrA/0414/0032/0002 (1811) ",K0038028_00001 
  ,1610,1610,Band 11: Svenska planteboken (Örnehufvud) ,8. Calmare Slott och Stadh. Anno. 1610. ,SE/KrA/0414/0011/0009 ,"Handritade Kartverk, Band 11: Svenska planteboken (Örnehufvud), SE/KrA/0414/0011/0009 (1610) ",K0024247_00001 
  ,1811,1810,"Band 32: Fästningar Västkusten och Skåne (Gillberg, Boman) ",4. Plan af Batterierne Rya Nabbe belägen vid segelleden till Götheborgs Skeppshamn. Stockholm den 24 April 1811. N: Ledergren Ritat af A. P. Boman. Lieutenant. ,SE/KrA/0414/0032/0004 ,"Handritade Kartverk, Band 32: Fästningar Västkusten och Skåne (Gillberg, Boman), SE/KrA/0414/0032/0004 (1811) ",K0038030_00001 
  ,1639,1630,Band 28: Topographica practica (Getkant) ,5. Mariaeburgum. Ichnographice De Scriptum. A 1639. Tabula Explicans. [Marienburg/Malbork] ,SE/KrA/0414/0028/0006 ,"Handritade Kartverk, Band 28: Topographica practica (Getkant), SE/KrA/0414/0028/0006 (1639) ",K0024428_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",66. Perspectiva Del Castillo De Sciacca. ,SE/KrA/0414/0025/0077 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0077 (1699) ",K0037976_00001 
  ,1634,1630,Band 11: Svenska planteboken (Örnehufvud) ,41. Narfwe och Iwanogorodts festninger Anno 1634. ,SE/KrA/0414/0011/0041 ,"Handritade Kartverk, Band 11: Svenska planteboken (Örnehufvud), SE/KrA/0414/0011/0041 (1634) ",K0024279_00001 
  ,1630,1630,Band 11: Svenska planteboken (Örnehufvud) ,20. Säter meed Kopperberget Anno 1630. ,SE/KrA/0414/0011/0020 ,"Handritade Kartverk, Band 11: Svenska planteboken (Örnehufvud), SE/KrA/0414/0011/0020 (1630) ",K0024258_00001 
  ,1648,1640,"Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg) ",N:o 18. Aus Hus des Passes Dirsenow In der Oost See. ,SE/KrA/0414/0021/0020 ,"Handritade Kartverk, Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg), SE/KrA/0414/0021/0020 (1648) ",K0024391_00001 
  ,1811,1810,"Band 32: Fästningar Västkusten och Skåne (Gillberg, Boman) ",6. Plan af Nya Elfsborg belägen från Götheborg nära Trefjerdedels Svänsk Mil vid Segelleden. Stockholm den 24 April 1811. N: Ledergren Ritat af A. P. Boman. Lieutenant. ,SE/KrA/0414/0032/0006 ,"Handritade Kartverk, Band 32: Fästningar Västkusten och Skåne (Gillberg, Boman), SE/KrA/0414/0032/0006 (1811) ",K0038032_00001 
  ,1636,1630,Band 11: Svenska planteboken (Örnehufvud) ,5. Johanneborg Wedh Norreköping Anno. 1636. ,SE/KrA/0414/0011/0006 ,"Handritade Kartverk, Band 11: Svenska planteboken (Örnehufvud), SE/KrA/0414/0011/0006 (1636) ",K0024244_00001 
  ,1685,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,324. Plaan af Staden Dorpat. ,SE/KrA/0414/0013/0231 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0231 (1685) ",K0024380_00001 
  ,1690,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,242. Plaan af Staden och fästningen Refwal[...] ,SE/KrA/0414/0013/0166 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0166 (1690) ",K0024363_00001 
  ,1697,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,249. Geometrisch Delineation af Staden och fästningen Refwal[...] ,SE/KrA/0414/0013/0173 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0173 (1697) ",K0024370_00001 
  ,1624,1620,Band 11: Svenska planteboken (Örnehufvud) ,13. Croneburg i Småland. Anno 1624. ,SE/KrA/0414/0011/0013 ,"Handritade Kartverk, Band 11: Svenska planteboken (Örnehufvud), SE/KrA/0414/0011/0013 (1624) ",K0024251_00001 
  ,1648,1640,"Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg) ",N:o 11. Abriss des newen Schantzes Zu Dambgarten so den 7. May 1648 abgestochen. ,SE/KrA/0414/0021/0011 ,"Handritade Kartverk, Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg), SE/KrA/0414/0021/0011 (1648) ",K0024388_00001 
  ,1731,1730,Band 2: Vägkarteboken ,No 15. Geographisk Charta öfwer Landswägarne igenom Halland[...] ,SE/KrA/0414/0002/0015 ,"Handritade Kartverk, Band 2: Vägkarteboken, SE/KrA/0414/0002/0015 (1731) ",K0024237_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","92. Planta Del Castillo De Fontane. [Fontane (ej ident.), Italien] ",SE/KrA/0414/0025/0109 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0109 (1699) ",K0038005_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","75. Castillo De Matha Grifon. [Matagrifon (ej ident.), Italien] ",SE/KrA/0414/0025/0092 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0092 (1699) ",K0037991_00001 
  ,1686,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,112-113. Öfwersten Krigs Rådets och General Quartermestaren Wälb:ne herr Erich Dahlbergs Dessein öfwer ett Torn opå Gullberget[...] ,SE/KrA/0414/0013/0072 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0072 (1686) ",K0024341_00001 
  ,1686,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,126-127. General Maioren och Landzhöfdingen Herr Erich Dahlbergs Dessein öfwer ett Torn som skall byggias på högsta knalln af Ryszåhsen[...] ,SE/KrA/0414/0013/0080 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0080 (1686) ",K0024345_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","15. Placa De Fuenterrauia. [Fuentarrabia, Spanien] ",SE/KrA/0414/0025/0017 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0017 (1699) ",K0037917_00001 
  ,1623,1620,"Band 12: Svenska och utländska slott, städer och fästen (Thomé) ",No 18. Calmar In Schweden[...] ,SE/KrA/0414/0012/0018 ,"Handritade Kartverk, Band 12: Svenska och utländska slott, städer och fästen (Thomé), SE/KrA/0414/0012/0018 (1623) ",K0024302_00001 
  ,1691,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,243. Plan af Staden och fästningen Refwal[...] ,SE/KrA/0414/0013/0167 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0167 (1691) ",K0024364_00001 
  ,1685,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,14. Plaan Af Staden och festningen Calmare[...] ,SE/KrA/0414/0013/0013 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0013 (1685) ",K0024317_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","56. Planta De Monsãbique. [Mocambique, Mocambique] ",SE/KrA/0414/0025/0062 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0062 (1699) ",K0037961_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",96. Planta De Alesandria. ,SE/KrA/0414/0025/0113 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0113 (1699) ",K0038009_00001 
  ,1635,1630,Band 28: Topographica practica (Getkant) ,"8. Munitio Insulae Passerinae Anno 1635. 2 Augusti occupata et per Generisum Dominum Colonellu Artischovskij Fortificata. [En ö ""Passerinae"" i Weichsel mellan Schlantz och Montau, söder om Dirschau.] ",SE/KrA/0414/0028/0009 ,"Handritade Kartverk, Band 28: Topographica practica (Getkant), SE/KrA/0414/0028/0009 (1635) ",K0024431_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","103. Planta De Pondestura. [Pontestura, Italien] ",SE/KrA/0414/0025/0120 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0120 (1699) ",K0038014_00001 
  ,1689,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,118. Geometrisch Plaan och Profil af Tornet Wästgiöta Leijonet[...] ,SE/KrA/0414/0013/0076 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0076 (1689) ",K0024343_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",9. San Gian. ,SE/KrA/0414/0025/0010 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0010 (1699) ",K0037913_00001 
  ,1693,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,22. Geometrisch Plan af festningen Calmare[...] ,SE/KrA/0414/0013/0021 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0021 (1693) ",K0024320_00001 
  ,1689,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,132. Geometrische Planeroch Profil opå Tornet Cronan. ,SE/KrA/0414/0013/0084 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0084 (1689) ",K0036069_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","53. Planta Del Amamora. [Mamora, Marocko] ",SE/KrA/0414/0025/0059 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0059 (1699) ",K0037958_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","23. Planta Del Castillo, Y Villa De Ainsa. [Ansó, Spanien] ",SE/KrA/0414/0025/0026 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0026 (1699) ",K0037926_00001 
  ,1689,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,241. Plan af Stadenoch Slåttet Räfwall[...] ,SE/KrA/0414/0013/0165 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0165 (1689) ",K0024362_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",78. Planta Del Navio De Milan Cerca De Tornauento. ,SE/KrA/0414/0025/0095 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0095 (1699) ",K0037994_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",19. Planta Del Castillo Y Villa De Canfranc. ,SE/KrA/0414/0025/0022 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0022 (1699) ",K0037922_00001 
  ,1688,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,117. Plaan och Profil af Wästgiöta Leijonet[...] ,SE/KrA/0414/0013/0075 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0075 (1688) ",K0024342_00001 
  ,1638,1630,Band 28: Topographica practica (Getkant) ,Topographia Practica. Conscripta Et Recognita Per Fridericum Getkant Mechanicum. Anno 1638. [Titelbladet.] [Konung Vladislav till häst jämte till konungen ställd versifierad dedikation.] ,SE/KrA/0414/0028/0001 ,"Handritade Kartverk, Band 28: Topographica practica (Getkant), SE/KrA/0414/0028/0001 (1638) ",K0024423_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",108. Planta De Chieri Primiero Araval De Italia. ,SE/KrA/0414/0025/0125 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0125 (1699) ",K0038018_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","40. Planta Del Castillo De Puitserdain. [Puigcerdá, Spanien] ",SE/KrA/0414/0025/0045 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0045 (1699) ",K0037944_00001 
  ,1648,1640,"Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg) ","N:o 77. Abriss Der Enge Zwischen der Oost See undt Elbe, Benandtligt Traffmynde undt Boitzenborg, Nebenst den Dähnschen Disseing zu Maintenirung Hölsteins, Erstlich gerissen Durch Apell Urop, Obrister undt General Quartiermeister bey Königl: May:tt in Dennemarck. Anno 1638. Travemünde - Boizenburg, Tyskland. ",SE/KrA/0414/0021/0101 ,"Handritade Kartverk, Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg), SE/KrA/0414/0021/0101 (1648) ",K0024406_00001 
  ,1692,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,"162. Delineation af Castelet Wedh Marstrand, Carlsteen. ",SE/KrA/0414/0013/0095 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0095 (1692) ",K0024351_00001 
  ,1637,1630,Band 28: Topographica practica (Getkant) ,13. Tabula Topographica Demonstrans Situm Sinus Pucensisa Porta Weisselmünde Usqe Ad Peninsulam Hel. Quae Iterum In Specialem Et Particularem Tabulam Partim Propter Nimis Parvam Delineationem Partim Propter Impedimenta Vel Obiecta Munitionis Vladislausburg Diuisa et per Fridericum Getkant descripta. A 1637. [Putziger Wiek. Danzig/Gdansk och kusten NV därom med Helahalvön med Vladislausburg och Casimirsburg.] ,SE/KrA/0414/0028/0014 ,"Handritade Kartverk, Band 28: Topographica practica (Getkant), SE/KrA/0414/0028/0014 (1637) ",K0024436_00001 
  ,1683,1680,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,12. Geometrisch Plaan utaf Staden och festningen Calmar[...] ,SE/KrA/0414/0013/0011 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0011 (1683) ",K0024315_00001 
  ,1696,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,422. Geometrisch Delineation af Nya Hornwercket i Strålsund[...] ,SE/KrA/0414/0013/0299 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0299 (1696) ",K0025721_00001 
  ,1696,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,134. Delineation. Af Tornet Opå Ryszåhsen[...] ,SE/KrA/0414/0013/0086 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0086 (1696) ",K0036071_00001 
  ,1781,1780,"Band 36: Expedition på Senegal, Västindien m.m. ",7. Acktionen wid utloppett af Bajen Chesapeack d: 5 Septemb: år 1781. ,SE/KrA/0414/0036/0007 ,"Handritade Kartverk, Band 36: Expedition på Senegal, Västindien m.m., SE/KrA/0414/0036/0007 (1781) ",K0024440_00001 
  ,1696,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,318. Geometrisch Delineation af Staden och festningen Pernou. ,SE/KrA/0414/0013/0225 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0225 (1696) ",K0024379_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",79. Planta Del Castillo Y Ciudadel De Pavia. ,SE/KrA/0414/0025/0096 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0096 (1699) ",K0037995_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",100. Planta De La Ciudad Y Ciudadela De Turino. ,SE/KrA/0414/0025/0117 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0117 (1699) ",K0038011_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",47. Planta Del Castillo De Perpiñan. ,SE/KrA/0414/0025/0053 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0053 (1699) ",K0037952_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",7. Planta De Telena. ,SE/KrA/0414/0025/0008 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0008 (1699) ",K0037911_00001 
  ,1693,1690,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,191. Geometrisch Delineation af Staden och fästningen Malmöö[...] ,SE/KrA/0414/0013/0124 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0124 (1693) ",K0037886_00001 
  ,1648,1640,"Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg) ",N:o 64. Grundtriss Der kayserlichen Residentz Stadt Wien. ,SE/KrA/0414/0021/0086 ,"Handritade Kartverk, Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg), SE/KrA/0414/0021/0086 (1648) ",K0037897_00001 
  ,1678,1670,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,7. Delineation af Calmare[...] ,SE/KrA/0414/0013/0006 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0006 (1678) ",K0024310_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",77. Sperone Del Navio De Milan. ,SE/KrA/0414/0025/0094 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0094 (1699) ",K0037993_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",113. Planta De Donquerque. ,SE/KrA/0414/0025/0130 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0130 (1699) ",K0038023_00001 
  ,1638,1630,"Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg) ",N:o 20. Belgardt. Anno 1638. ,SE/KrA/0414/0021/0027 ,"Handritade Kartverk, Band 21: Ut- och inländska städer, slott, fästen m.m. (Dahlberg), SE/KrA/0414/0021/0027 (1638) ",K0024395_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","62. Planta De Orbitelo. [Orbetello, Italien] ",SE/KrA/0414/0025/0071 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0071 (1699) ",K0037970_00001 
  ,1675,1670,Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg) ,4. Delineation utaf fästningen i Calmar[...] ,SE/KrA/0414/0013/0003 ,"Handritade Kartverk, Band 13: Delineationer och grundritningar fästningar och fort (Dahlberg), SE/KrA/0414/0013/0003 (1675) ",K0024307_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ","57. Planta Del Castillo De La Mina. [Mina (ej ident.), Spanien] ",SE/KrA/0414/0025/0064 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0064 (1699) ",K0037963_00001 
  ,1699,1690,"Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias ",45. Planta Del Castillo De Colibre. ,SE/KrA/0414/0025/0051 ,"Handritade Kartverk, Band 25: Plantas de diferentets plazas de Espania, Italia, Flandes, los Indias, SE/KrA/0414/0025/0051 (1699) ",K0037950_00001 
